"","V1"
"1341",0.308613
"1342",0.343652
"1343",0.524023
"1344",0.607641
"1345",0.769759
"1346",0.474012
"1347",0.41124
"1348",0.908113
"1349",0.356305
"1350",0.305708
"1351",0.296605
"1352",0.669214
"1353",0.53253
"1354",0.285022
"1355",0.649434
"1356",0.176674
"1357",0.422775
"1358",0.227858
"1359",0.309472
"1360",0.469112
"1361",0.665967
"1362",0.650145
"1363",0.329417
"1364",0.572469
"1365",0.886075
"1366",0.951296
"1367",0.294005
"1368",0.463382
"1369",0.2721
"1370",0.487105
"1371",0.238484
"1372",0.454337
"1373",0.22474
"1374",0.463382
"1375",0.894611
"1376",0.832745
"1377",0.405801
"1378",0.242202
"1379",0.384065
"1380",0.533201
"1381",0.735589
"1382",0.822709
"1383",0.100888
"1384",0.616506
"1385",0.865852
"1386",0.277136
"1387",0.566515
"1388",0.231324
"1389",0.922548
"1390",0.49767
"1391",0.653719
"1392",0.607209
"1393",0.264579
"1394",0.536551
"1395",0.574026
"1396",0.97649
"1397",0.955393
"1398",0.639293
"1399",0.799897
"1400",0.774437
"1401",0.772211
"1402",0.856969
"1403",0.54689
"1404",0.151312
"1405",0.196633
"1406",0.655743
"1407",0.325871
"1408",0.273364
"1409",0.651215
"1410",0.238484
"1411",0.534005
"1412",0.248891
"1413",0.45726
"1414",0.820127
"1415",0.398808
"1416",0.311567
"1417",0.666026
"1418",0.653736
"1419",0.387479
"1420",0.705591
"1421",0.753095
"1422",0.446435
"1423",0.224903
"1424",0.234082
"1425",0.887924
"1426",0.308653
"1427",0.2087
"1428",0.363462
"1429",0.186683
"1430",0.87906
"1431",0.448388
"1432",0.467494
"1433",0.216336
"1434",0.292548
"1435",0.710003
"1436",0.631803
"1437",0.676629
"1438",0.936144
"1439",0.603143
"1440",0.533737
"1441",0.526419
"1442",0.42851
"1443",0.287781
"1444",0.195717
"1445",0.275844
"1446",0.357125
"1447",0.612097
"1448",0.87906
"1449",0.853958
"1450",0.350319
"1451",0.407693
"1452",0.812313
"1453",0.729858
"1454",0.715713
