"","x","y"
"421",1.91245,6.9633
"422",4.54914,3.59573
"423",4.99833,7.46907
"424",8.38831,7.61725
"425",9.89117,0.704341
"426",1.72551,1.24999
"427",2.22565,7.97557
"428",3.16949,6.26886
"429",5.81224,8.42253
"430",11.2616,10.9589
"431",3.56696,7.97131
"432",5.87726,7.54778
"433",2.57749,11.1127
"434",7.55316,0.688137
"435",7.31598,0.844472
"436",10.7411,10.0211
"437",4.11335,0.872328
"438",10.9826,1.84967
"439",7.13721,10.0962
"440",6.03671,11.2944
"441",4.67289,8.71005
"442",8.31245,9.98512
"443",3.21064,8.89908
"444",5.59581,10.1575
"445",9.49598,3.55097
"446",3.2334,1.01731
"447",5.35523,9.76358
"448",11.2105,8.44946
"449",10.1031,2.40561
"450",4.95769,6.58412
"451",2.15568,7.07085
"452",8.71456,3.91716
"453",7.47471,11.358
"454",2.47095,11.1786
"455",9.99647,4.34459
"456",6.60659,1.40039
"457",7.27822,10.8014
"458",4.56383,4.98713
"459",0.61515,9.10098
"460",9.34989,10.9962
"461",6.75788,4.85803
"462",0.916827,10.0289
"463",0.585701,11.1452
"464",1.02412,8.72741
"465",1.76275,10.0921
"466",1.72567,9.90901
"467",7.85701,4.77039
"468",0.905892,7.11914
"469",2.8478,7.77215
"470",5.33688,1.11792
"471",6.28558,2.62298
"472",5.85241,11.0096
"473",6.86499,4.36643
"474",3.2995,11.3929
"475",7.88528,9.05914
"476",2.00943,4.68778
"477",2.49429,1.34283
"478",4.12473,9.83707
"479",7.09765,3.7959
"480",8.98108,11.4315
"481",0.710892,1.95286
"482",8.75666,5.08517
"483",4.67558,7.36311
"484",9.5748,8.05919
"485",4.23743,10.0591
"486",4.28683,5.10279
"487",2.74848,8.10668
"488",2.15611,2.29274
"489",8.54732,8.23698
"490",10.994,4.01952
"491",3.93356,6.2075
"492",7.95028,8.97109
"493",4.56188,5.10086
"494",8.07095,10.7014
"495",6.87828,4.89979
"496",7.25897,7.98236
"497",6.21848,0.702005
"498",4.04116,3.98021
"499",10.4151,8.95038
"500",1.44096,0.986614
"501",6.94118,8.1639
"502",4.40141,8.91881
"503",11.3604,4.40165
"504",0.863704,11.2369
"505",10.1295,2.97081
"506",2.22061,6.02972
"507",11.3583,8.24058
"508",7.30802,2.83795
"509",0.841969,5.07954
"510",1.19458,4.52754
"511",3.09731,9.69998
"512",2.97545,6.83816
"513",0.873973,6.36205
"514",8.62636,0.756725
"515",6.40644,7.91369
"516",0.855633,5.46467
"517",6.5191,11.2568
"518",9.83046,10.2896
"519",0.623322,5.19107
"520",4.98916,10.0401
"521",2.90222,0.700279
"522",7.99892,3.90166
"523",6.10101,7.74475
"524",3.77277,5.84308
"525",1.63651,5.64039
"526",6.09909,0.682048
"527",0.907706,2.41474
"528",8.70999,5.7621
"529",2.83379,5.49433
"530",3.97636,7.86023
"531",11.1702,8.03868
"532",4.71421,3.67686
"533",6.33798,6.85962
"534",0.819066,0.927458
"535",6.97617,2.13035
"536",4.93589,9.69755
"537",1.1981,10.9129
"538",10.0037,2.85342
"539",4.24015,4.97823
"540",8.63963,0.941196
"541",2.81045,0.871785
"542",8.37851,6.07901
"543",10.2725,9.02752
"544",10.0027,5.93884
"545",8.62737,7.8022
"546",0.714535,0.877278
"547",8.88035,6.96688
"548",10.9983,11.2618
"549",11.3528,1.02519
"550",8.63376,6.45304
"551",6.36359,0.8468
"552",0.999492,11.3238
"553",3.71729,2.8452
"554",0.834141,5.04796
"555",8.66356,9.48289
"556",9.92814,10.0359
"557",4.11544,9.85016
"558",2.09101,8.10246
"559",4.13239,1.75499
"560",6.80133,5.02228
"561",0.927551,6.21124
"562",8.69043,2.71992
"563",10.3814,4.88728
"564",5.26421,5.45777
"565",2.84453,9.82197
"566",5.78876,11.3167
"567",3.80511,11.1451
"568",5.91045,8.94771
"569",2.25839,8.81129
"570",3.08009,6.14164
"571",8.49701,4.85711
"572",1.60459,8.28191
"573",9.38185,11.0725
"574",9.85467,3.39602
"575",7.76107,9.9888
"576",3.10552,7.08372
"577",0.653336,4.12874
"578",6.96184,9.25163
"579",6.28541,9.88196
"580",7.85333,6.86503
"581",7.56234,7.40002
"582",4.3137,6.30796
"583",5.62605,4.1632
"584",9.93838,4.62739
"585",11.2282,9.38679
"586",8.77605,3.59235
"587",4.33453,7.81344
"588",1.28674,8.59223
"589",1.80295,9.70462
"590",6.39398,1.63658
"591",6.48823,1.82167
"592",7.61505,8.81867
"593",7.71327,6.84272
"594",1.07821,4.22683
"595",7.02255,7.42162
"596",0.927303,11.0581
"597",11.0957,6.88312
"598",10.0883,1.60109
"599",10.9764,5.82855
"600",10.8888,10.182
"601",3.22569,3.33895
"602",7.07708,2.81035
"603",0.720175,0.890534
"604",8.06676,2.34083
"605",0.649265,3.19159
"606",8.83376,6.58042
"607",9.07331,6.91025
"608",2.28603,7.13526
"609",9.70064,0.798567
"610",1.69206,5.97366
"611",1.69078,11.0634
"612",1.89201,5.87638
"613",6.8419,6.16316
"614",3.09094,5.5517
"615",2.63099,8.27111
"616",0.667506,10.5527
"617",5.64937,5.39221
"618",5.80961,8.78806
"619",11.2238,10.0314
"620",4.39572,2.16702
"621",10.4314,11.1623
"622",0.829365,1.68519
"623",2.63821,11.3368
"624",6.05275,6.81082
"625",9.08371,2.92225
"626",10.1982,3.60575
"627",11.0108,4.27958
"628",11.4018,2.092
"629",6.90581,1.83889
"630",3.09664,6.89894
"631",6.73681,1.48849
"632",4.61943,9.11533
"633",8.76652,2.86901
"634",1.07067,4.35032
"635",6.37507,10.7249
"636",10.6813,9.13935
"637",9.91222,2.55083
"638",11.0638,2.2922
"639",0.600284,5.51701
"640",7.6817,10.0702
"641",5.57632,2.76531
"642",6.77202,4.81547
"643",4.96,6.84145
"644",11.1177,5.61227
"645",5.99171,5.89461
"646",9.69899,7.91657
"647",7.66043,6.78443
"648",8.11601,8.87576
"649",5.91147,8.68274
"650",3.14469,1.17511
"651",7.32113,0.962241
"652",9.90325,3.41733
"653",4.14771,6.57365
"654",2.65072,8.3573
"655",4.33342,1.78546
"656",7.84819,4.72329
"657",6.24933,0.84815
"658",9.06423,8.48921
"659",6.14737,0.802798
"660",1.99798,3.79206
"661",7.56854,5.70435
"662",0.869823,0.701669
"663",10.2135,6.92298
"664",8.79195,6.81574
"665",1.62208,1.10805
"666",5.27467,1.92887
"667",5.18196,3.42335
"668",2.119,10.3539
"669",9.23923,1.77348
"670",11.0078,6.57066
"671",3.35904,2.41714
"672",9.57686,11.1447
"673",7.53117,8.86076
"674",10.1533,9.14745
"675",0.687519,1.95159
"676",3.68839,8.8934
"677",7.82735,3.396
"678",11.2574,8.1763
"679",9.37648,1.60635
"680",8.04311,8.02434
"681",3.63225,11.2863
"682",3.81823,7.92596
"683",9.32837,11.095
"684",7.85514,4.60784
"685",7.82111,5.01224
"686",7.19889,3.01322
"687",8.89299,4.8613
"688",6.40043,2.70386
"689",9.27008,9.69182
"690",8.7559,0.643486
"691",7.96241,4.61127
"692",8.65585,2.85348
"693",0.606314,7.93288
"694",4.02757,5.84224
"695",7.18715,0.639326
"696",8.40052,5.81528
"697",9.72922,0.907692
"698",6.74431,6.14925
"699",3.26289,6.63265
"700",1.18565,8.13305
"701",3.04111,10.1098
"702",0.866057,2.39236
"703",0.569217,2.67343
"704",2.74821,8.34346
"705",2.24521,7.46007
"706",5.47983,3.25635
"707",2.14085,7.22983
"708",3.19882,6.53229
"709",0.641709,3.42522
"710",9.20954,2.10327
"711",9.95734,1.06397
"712",0.797014,5.20464
"713",2.188,9.34887
"714",3.39804,11.1567
"715",7.81894,10.1854
"716",3.13002,9.85772
"717",1.00816,3.26632
"718",10.0056,5.77906
"719",5.61212,0.898794
"720",9.99544,10.4373
"721",6.27391,6.90499
"722",2.22325,11.3312
"723",4.57212,8.57336
"724",3.13886,3.0859
"725",1.18859,4.07977
"726",5.88337,8.90546
"727",9.51283,10.1261
"728",3.84132,8.01156
"729",4.75739,11.0773
"730",6.05793,8.90593
"731",11.2108,9.64157
"732",4.08281,2.94667
"733",2.3986,4.71269
"734",8.15972,10.2827
"735",1.70851,2.27972
"736",4.11879,9.76157
"737",5.28024,5.64181
"738",9.32712,11.2993
"739",7.84108,1.93941
"740",3.8715,0.978311
"741",3.5089,7.89371
"742",5.48719,10.1556
"743",7.15808,6.00388
"744",3.12253,6.70107
"745",8.17907,2.38342
"746",6.29423,9.77954
"747",1.99069,6.95263
"748",7.40559,0.838209
"749",7.99365,3.4211
"750",10.7053,0.695991
"751",8.52889,2.66664
"752",9.91142,2.38121
"753",4.5428,7.62556
"754",9.67551,7.84043
"755",7.20398,0.782318
"756",5.83596,6.59328
"757",6.37806,0.60643
"758",0.819812,1.08377
"759",9.34887,9.13913
"760",8.54568,9.86464
"761",4.10727,10.0576
"762",3.64212,3.21047
"763",7.67654,1.82853
"764",8.74235,4.74544
"765",7.12009,9.00547
"766",11.1655,5.959
"767",7.58684,5.79794
"768",8.86625,4.1231
"769",3.57597,11.1166
"770",5.0762,0.698074
"771",9.01795,5.10747
"772",9.05998,1.90238
"773",10.316,6.07473
"774",10.9897,3.38436
"775",7.28513,11.3377
"776",3.60177,4.68375
"777",11.3213,2.29519
"778",5.95607,3.52731
"779",6.75223,8.68667
"780",10.0205,3.39292
"781",6.03792,3.23299
"782",1.01598,1.79196
"783",1.18246,8.8551
"784",1.50308,11.1052
"785",9.95722,6.35151
"786",10.1764,4.62114
"787",0.971349,11.2457
"788",4.89832,8.05227
"789",0.741143,9.08647
"790",10.2968,10.9313
"791",5.60328,7.58912
"792",0.95819,1.78317
"793",6.79856,4.54103
"794",8.86831,2.78242
"795",0.729632,7.24205
"796",8.90345,8.74697
"797",10.1519,9.15955
"798",3.78571,8.94181
"799",8.93747,2.97977
"800",6.49348,7.05703
"801",4.70107,7.61422
"802",3.74996,9.03898
"803",8.44461,7.63112
"804",9.59274,11.3422
"805",2.24189,4.95855
"806",10.1852,1.29897
"807",6.52799,3.77552
"808",11.2293,11.0217
"809",5.12698,6.44719
"810",4.47113,0.715588
"811",4.76901,2.87075
"812",5.09141,10.379
"813",4.1498,3.12393
"814",5.98446,10.9114
"815",4.39096,5.0253
"816",10.2262,7.13614
"817",3.8905,0.959855
"818",7.40674,0.903561
"819",5.79129,4.32736
"820",4.64467,10.5931
"821",5.95626,5.66396
"822",11.3376,4.90668
"823",4.66335,10.8439
"824",1.32385,7.66244
"825",8.65459,8.73278
"826",2.59273,10.9058
"827",7.29197,11.1834
"828",5.63786,3.46507
"829",4.32992,10.0719
"830",1.0965,6.56551
"831",11.2033,8.23932
"832",10.6003,10.0127
"833",2.79155,3.49483
"834",1.78203,5.62871
"835",5.47811,6.48916
"836",6.42273,7.73864
"837",10.6506,3.41637
"838",0.757919,2.26164
"839",9.82648,8.04813
"840",2.78166,8.40153
"841",6.01197,4.80429
"842",3.4586,11.1721
"843",11.0284,9.78293
"844",1.91665,2.3204
"845",9.9538,4.98089
"846",2.12293,4.81343
"847",2.24444,4.65892
"848",7.82548,7.06353
"849",10.3514,9.15002
"850",5.85465,7.94601
"851",3.08481,3.90831
"852",0.935034,10.0731
"853",2.33216,2.24642
"854",2.53647,11.456
"855",2.27665,11.174
"856",11.4544,11.3163
"857",11.2145,1.7701
"858",3.42845,4.7736
"859",0.794914,6.29451
"860",1.74652,7.31498
"861",7.6279,9.89573
"862",11.3724,7.78047
"863",3.19347,1.93756
"864",3.48712,9.01583
"865",4.76311,6.48664
"866",0.719983,10.1275
"867",2.66175,11.0901
"868",5.75194,7.93091
"869",1.98651,2.31094
"870",8.10325,3.54938
"871",3.3709,4.35215
"872",8.92494,10.1716
"873",1.49895,2.64648
"874",5.8812,4.57343
"875",3.75276,8.89608
"876",5.53818,4.31554
"877",4.18323,3.26298
"878",8.70366,9.59144
"879",0.868793,0.98962
"880",1.93453,6.17169
"881",5.82146,5.69401
"882",1.88535,3.3697
"883",11.3504,2.9595
"884",8.5588,8.10009
"885",0.671654,6.53011
"886",3.94439,0.779962
"887",0.729491,7.45975
"888",1.93163,1.20015
"889",0.503652,0.818613
"890",4.73018,4.86893
"891",0.62606,8.81928
"892",2.04379,9.82302
"893",6.50568,2.62979
"894",4.17401,9.79338
"895",10.1041,2.51439
"896",10.9624,11.0036
"897",7.193,8.04771
"898",0.780601,5.18094
"899",1.51793,10.6023
"900",10.2578,5.9014
"901",10.0699,5.93681
"902",0.984728,4.55335
"903",4.01031,9.75295
"904",8.5584,10.1811
"905",0.645689,9.24298
"906",11.0472,5.58834
"907",3.88843,1.60967
"908",7.93469,6.60964
"909",3.17914,1.77934
"910",2.78464,8.22271
"911",9.21109,1.80258
"912",8.10927,9.09859
"913",6.11457,0.596201
"914",11.1503,1.74206
"915",10.2487,6.04054
"916",5.95574,3.57981
"917",11.5164,1.97284
"918",8.97233,8.57717
"919",1.86611,1.17993
"920",9.96719,4.85088
"921",0.930671,3.09284
"922",9.81284,4.41551
"923",9.46056,6.81194
"924",9.09595,8.85293
"925",4.58983,1.4647
"926",3.00767,8.54481
"927",0.780561,8.94555
"928",8.85318,7.18571
"929",8.70376,3.79273
"930",4.56513,4.43426
"931",8.1949,11.144
"932",1.97821,7.08772
"933",7.32858,11.2448
"934",2.35727,4.75143
"935",6.90421,6.32243
"936",6.95477,6.28738
"937",7.19306,11.2981
"938",0.872615,10.1291
"939",11.3251,10.7361
"940",10.0041,11.0746
"941",2.36518,11.1357
"942",0.716756,7.26985
"943",3.15724,3.53953
"944",8.53941,10.6417
"945",2.72881,0.861041
"946",6.08004,9.16899
"947",3.12555,4.37845
"948",8.87755,10.3995
"949",6.25957,6.94521
"950",5.93744,2.42306
"951",4.75396,3.82046
"952",2.27259,4.72719
"953",2.59423,0.976502
"954",1.88438,3.62755
"955",10.6478,3.71314
"956",0.913891,10.0535
"957",5.8447,11.151
"958",5.58662,4.42023
"959",4.65175,3.8547
"960",4.81082,3.50952
"961",11.151,6.94178
"962",1.94365,6.82566
"963",5.45122,10.9759
"964",6.58905,1.57276
"965",9.58232,0.88117
"966",2.79791,0.700014
"967",10.6771,7.99948
"968",8.8585,8.52566
"969",8.3216,2.00411
"970",6.96126,8.81929
"971",7.54311,3.73402
"972",11.3801,9.21205
"973",8.73302,3.81662
"974",0.866352,3.58799
"975",10.2627,1.51607
"976",1.66064,11.1262
"977",4.12961,9.68427
"978",3.19574,9.81755
"979",3.75995,4.62603
"980",4.06736,1.00794
"981",4.25477,0.720253
"982",7.87655,0.916648
"983",4.31631,6.5687
"984",6.49722,6.93407
"985",2.31874,11.3358
"986",4.90095,10.7798
"987",6.94033,5.70672
"988",3.76271,1.01577
"989",9.82823,1.01777
"990",7.73255,1.81909
"991",8.83592,4.87401
"992",11.3064,5.81418
"993",4.52091,7.57761
"994",4.56898,5.16519
"995",1.84826,3.29955
"996",2.07223,2.36428
"997",4.03613,9.61438
"998",10.9905,11.1234
"999",10.4357,4.44549
"1000",5.99797,0.918439
"1001",2.03521,1.08717
"1002",7.72078,5.63728
"1003",11.2787,11.2223
"1004",0.939269,6.36119
"1005",10.28,5.91278
"1006",0.813193,0.956209
"1007",1.46394,4.05907
"1008",1.99398,3.31241
"1009",3.09988,10.2838
"1010",7.17395,7.71125
"1011",7.47384,2.78193
"1012",6.56628,3.79227
"1013",8.77646,3.97849
"1014",1.44319,4.17859
"1015",8.32231,7.96186
"1016",3.8918,11.2005
"1017",5.94801,5.29947
"1018",11.1019,5.75706
"1019",7.90496,6.76313
"1020",11.3046,6.82588
"1021",0.916916,6.59448
"1022",8.08351,6.80912
"1023",8.98836,11.2786
"1024",9.77917,0.912309
"1025",11.1128,10.0766
"1026",8.10665,7.23369
"1027",0.650759,1.91413
"1028",6.12196,6.80711
"1029",9.80494,3.07472
"1030",10.061,8.09411
"1031",2.83426,0.8775
"1032",6.09656,2.85692
"1033",5.31592,1.87741
"1034",4.41918,3.117
"1035",8.7896,3.35418
"1036",3.7851,5.81971
"1037",4.89255,6.62598
"1038",8.74261,7.54599
"1039",7.00443,9.72254
"1040",1.90688,9.93319
"1041",1.4693,7.69241
"1042",1.41332,7.76814
"1043",11.0852,4.18933
"1044",6.45869,10.0629
"1045",3.49105,8.88611
"1046",10.9684,1.14597
"1047",6.72052,1.81438
"1048",5.74663,11.2626
"1049",7.0695,3.75795
"1050",9.05733,5.15465
"1051",6.28314,9.85176
"1052",4.58527,5.27376
"1053",4.47546,4.93466
"1054",10.8143,8.99178
"1055",6.9836,7.93584
"1056",3.06886,9.60454
"1057",5.99497,11.4718
"1058",9.85116,10.3439
"1059",3.2324,6.43619
"1060",10.484,5.06486
"1061",5.81234,11.1388
"1062",8.56322,0.935784
"1063",11.4539,9.46818
"1064",11.1422,8.83921
"1065",0.773385,1.85503
"1066",1.96959,3.30565
"1067",8.6931,2.64754
"1068",0.776875,3.65297
"1069",0.797127,4.41418
"1070",3.17106,1.28677
"1071",7.46066,0.713013
