"","V1"
"974",0.944157
"975",0.682796
"976",0.863974
"977",0.899308
"978",0.963971
"979",0.971293
"980",0.756946
"981",0.756946
"982",0.749658
"983",0.883012
"984",0.813568
"985",0.904815
"986",0.871698
"987",0.768666
"988",0.983212
"989",0.746016
"990",0.802658
"991",0.943859
"992",0.834538
"993",0.873926
"994",0.897575
"995",0.845856
"996",0.880869
"997",0.875706
"998",0.860824
"999",0.88233
"1000",0.782046
"1001",0.889894
"1002",0.914124
"1003",0.857451
"1004",0.849708
"1005",0.867634
"1006",0.949621
"1007",0.895829
"1008",0.825552
"1009",0.955793
"1010",0.899676
"1011",0.886307
"1012",0.906753
"1013",0.967649
"1014",0.869384
"1015",0.834908
"1016",0.93788
"1017",0.853415
"1018",0.855897
"1019",0.893952
"1020",0.814199
"1021",0.855667
"1022",0.886314
"1023",0.782615
"1024",0.716019
"1025",0.750852
"1026",0.957101
"1027",0.662644
"1028",0.810878
"1029",0.898279
"1030",0.771656
"1031",0.967561
"1032",0.886551
"1033",0.971805
"1034",0.842223
"1035",0.994065
"1036",0.986208
"1037",0.862853
"1038",0.830447
"1039",0.846896
"1040",0.968572
"1041",0.770894
"1042",0.796157
"1043",0.922849
"1044",0.862542
"1045",0.875975
"1046",0.799949
"1047",0.955498
"1048",0.87386
"1049",0.897139
"1050",0.880084
"1051",0.866319
"1052",0.913265
"1053",0.897519
"1054",0.640552
"1055",0.990514
"1056",0.961224
"1057",0.851042
"1058",0.783298
"1059",0.921943
"1060",0.852652
"1061",0.895848
"1062",0.973551
"1063",0.709838
"1064",0.787687
"1065",0.641437
"1066",0.851624
"1067",0.892344
"1068",0.94593
"1069",0.879398
"1070",0.971821
"1071",0.745578
"1072",0.869418
"1073",0.805615
"1074",0.798092
"1075",0.95508
"1076",0.973582
"1077",0.995163
"1078",0.846416
"1079",0.729458
"1080",0.864885
"1081",0.884723
"1082",0.998827
"1083",0.817737
"1084",0.861503
"1085",0.866137
"1086",0.812753
"1087",0.875362
"1088",0.825913
"1089",0.876615
"1090",0.864036
"1091",0.941385
"1092",0.948492
"1093",0.702982
"1094",0.929532
"1095",0.823739
"1096",0.956831
"1097",0.926079
"1098",0.83707
"1099",0.845597
"1100",0.946763
"1101",0.810788
"1102",0.976178
"1103",0.887377
"1104",0.952283
"1105",0.875027
"1106",0.747712
"1107",0.87783
"1108",0.88449
"1109",0.729999
"1110",0.928714
"1111",0.876879
"1112",0.795119
"1113",0.933842
"1114",0.966639
"1115",0.840119
"1116",0.959792
"1117",0.815017
"1118",0.852832
"1119",0.844918
"1120",0.895009
"1121",0.889502
"1122",0.968884
"1123",0.924012
"1124",0.927938
"1125",0.925794
"1126",0.853853
"1127",0.976453
"1128",0.841288
"1129",0.982064
"1130",0.952775
"1131",0.948098
"1132",0.866555
"1133",0.851216
"1134",0.868392
"1135",0.984006
"1136",0.968364
"1137",0.984229
"1138",0.805091
"1139",0.928005
"1140",0.846385
"1141",0.896991
"1142",0.929327
"1143",0.999206
"1144",0.998202
"1145",0.864036
"1146",0.754821
"1147",0.881688
"1148",0.979791
"1149",0.924417
"1150",0.777352
"1151",0.903989
"1152",0.857688
"1153",0.836746
"1154",0.802997
"1155",0.903487
"1156",0.955779
"1157",0.928561
"1158",0.959811
"1159",0.913686
"1160",0.958058
"1161",0.667887
"1162",0.833201
"1163",0.84286
"1164",0.885616
"1165",0.932732
"1166",0.762679
"1167",0.904815
"1168",0.751673
"1169",0.83347
"1170",0.877526
"1171",0.83978
"1172",0.866622
"1173",0.822209
"1174",0.819159
"1175",0.996586
"1176",0.886949
"1177",0.739032
"1178",0.985049
"1179",0.997571
"1180",0.999554
"1181",0.85503
"1182",0.868158
"1183",0.922661
"1184",0.882108
"1185",0.993816
"1186",0.910062
"1187",0.855601
"1188",0.988435
"1189",0.832397
"1190",0.875278
"1191",0.960996
"1192",0.949918
"1193",0.91235
"1194",0.972332
"1195",0.787994
"1196",0.867769
"1197",0.856937
"1198",0.858589
"1199",0.701509
"1200",0.826293
"1201",0.784684
"1202",0.956568
"1203",0.897494
"1204",0.969
"1205",0.828789
"1206",0.910835
"1207",0.957604
"1208",0.910423
"1209",0.750573
"1210",0.902406
"1211",0.840207
"1212",0.876808
"1213",0.955769
"1214",0.834696
"1215",0.843621
"1216",0.681749
"1217",0.842701
"1218",0.95024
"1219",0.90399
"1220",0.95948
"1221",0.711379
"1222",0.807647
"1223",0.894257
"1224",0.850496
"1225",0.990195
"1226",0.93278
"1227",0.957967
"1228",0.793477
"1229",0.921751
"1230",0.640577
"1231",0.845371
"1232",0.946143
"1233",0.699907
"1234",0.988951
"1235",0.927468
"1236",0.722239
"1237",0.738152
"1238",0.870304
"1239",0.870221
"1240",0.713934
"1241",0.971535
"1242",0.885481
"1243",0.839523
"1244",0.889699
"1245",0.786729
"1246",0.888384
"1247",0.728768
"1248",0.793463
"1249",0.946882
"1250",0.89804
"1251",0.948849
"1252",0.98162
"1253",0.978357
"1254",0.951107
"1255",0.781637
"1256",0.785983
"1257",0.755841
"1258",0.723838
"1259",0.905227
"1260",0.82635
"1261",0.986479
"1262",0.794496
"1263",0.894359
"1264",0.953171
"1265",0.892528
"1266",0.896453
"1267",0.844367
"1268",0.957604
"1269",0.876757
"1270",0.942609
"1271",0.867535
"1272",0.855496
"1273",0.993686
"1274",0.759754
"1275",0.766746
"1276",0.994737
"1277",0.931894
"1278",0.876178
"1279",0.77471
"1280",0.935916
"1281",0.980369
"1282",0.80424
"1283",0.805323
"1284",0.756626
"1285",0.657376
"1286",0.987729
"1287",0.840478
"1288",0.916712
"1289",0.705029
"1290",0.748807
"1291",0.842701
"1292",0.665818
"1293",0.897152
"1294",0.948084
"1295",0.885224
"1296",0.954786
"1297",0.797479
"1298",0.863605
"1299",0.894739
"1300",0.903006
"1301",0.875231
"1302",0.911493
"1303",0.933914
"1304",0.83804
"1305",0.851216
"1306",0.790837
"1307",0.903211
"1308",0.984925
"1309",0.84777
"1310",0.825602
"1311",0.911238
"1312",0.825567
"1313",0.790297
"1314",0.850484
"1315",0.814175
"1316",0.915367
"1317",0.867681
"1318",0.971393
"1319",0.905712
"1320",0.96717
"1321",0.902392
"1322",0.939679
"1323",0.736126
"1324",0.905894
"1325",0.867946
"1326",0.889152
"1327",0.937473
"1328",0.991937
"1329",0.90741
"1330",0.964775
"1331",0.83811
"1332",0.924166
"1333",0.975061
"1334",0.959276
"1335",0.980994
"1336",0.977058
"1337",0.90329
"1338",0.872473
"1339",0.795261
"1340",0.879878
"1341",0.958831
"1342",0.756411
"1343",0.998285
"1344",0.946397
"1345",0.90288
"1346",0.950336
"1347",0.943147
"1348",0.815379
"1349",0.982895
"1350",0.948889
"1351",0.793066
"1352",0.978491
"1353",0.880489
"1354",0.913714
"1355",0.857638
"1356",0.853659
"1357",0.753684
"1358",0.754426
"1359",0.764651
"1360",0.937473
"1361",0.992891
"1362",0.723897
"1363",0.891377
"1364",0.85348
"1365",0.871999
"1366",0.871856
"1367",0.832397
"1368",0.900213
"1369",0.903791
"1370",0.937094
"1371",0.935502
"1372",0.869035
"1373",0.734541
"1374",0.962502
"1375",0.963462
"1376",0.894712
"1377",0.88449
"1378",0.906883
"1379",0.897046
"1380",0.888591
"1381",0.864455
"1382",0.882018
"1383",0.720921
"1384",0.845716
"1385",0.865986
"1386",0.761959
"1387",0.84277
"1388",0.968502
"1389",0.834808
"1390",0.980644
"1391",0.949621
"1392",0.9428
"1393",0.797062
"1394",0.905225
"1395",0.989812
"1396",0.991874
"1397",0.898111
"1398",0.919683
