"","V1"
"939",0.993671
"940",0.960139
"941",0.998837
"942",0.978842
"943",0.999836
"944",0.999531
"945",0.995112
"946",0.87276
"947",0.999119
"948",0.919696
"949",0.999857
"950",0.971142
"951",0.988021
"952",0.963334
"953",0.951945
"954",0.969345
"955",0.987827
"956",0.999657
"957",0.999635
"958",0.995669
"959",0.992025
"960",0.926223
"961",0.92768
"962",0.98597
"963",0.999626
"964",0.994146
"965",0.996366
"966",0.999769
"967",0.999944
"968",0.999854
"969",0.973425
"970",0.926425
"971",0.998755
"972",0.991202
"973",0.999331
"974",0.998788
"975",0.977595
"976",0.999696
"977",0.997785
"978",0.998489
"979",0.999644
"980",0.999974
"981",0.985252
"982",0.987982
"983",0.996326
"984",0.992743
"985",0.999942
"986",0.992918
"987",0.988565
"988",0.915616
"989",0.999924
"990",0.936925
"991",0.958756
"992",0.993969
"993",0.995736
"994",0.990819
"995",0.99553
"996",0.981799
"997",0.997922
"998",0.92768
"999",0.99382
"1000",0.990651
"1001",0.993581
"1002",0.99596
"1003",0.99998
"1004",0.979035
"1005",0.998498
"1006",0.991717
"1007",0.999531
"1008",0.994307
"1009",0.998066
"1010",0.998299
"1011",0.929831
"1012",0.999119
"1013",0.997986
"1014",0.993795
"1015",0.998095
"1016",0.980806
"1017",0.994778
"1018",0.99879
"1019",0.995966
"1020",0.971556
"1021",0.975578
"1022",0.987328
"1023",0.997826
"1024",0.99347
"1025",0.999502
"1026",0.999087
"1027",0.999999
"1028",0.999133
"1029",0.987899
"1030",0.995966
"1031",0.997922
"1032",0.999998
"1033",0.998915
"1034",0.991128
"1035",0.974391
"1036",0.997425
"1037",0.997804
"1038",0.972432
"1039",0.999811
"1040",0.993384
"1041",0.990803
"1042",0.996931
"1043",0.99879
"1044",0.992316
"1045",0.999715
"1046",0.996241
"1047",0.99999
"1048",0.966941
"1049",0.999124
"1050",0.973874
"1051",0.994019
"1052",0.971509
"1053",0.999998
"1054",0.997355
"1055",0.98344
"1056",0.98961
"1057",0.99879
"1058",0.998505
"1059",0.96535
"1060",0.999962
"1061",0.984624
"1062",0.992752
"1063",0.967845
"1064",0.999956
"1065",0.99009
"1066",0.997406
"1067",0.973811
"1068",0.983694
"1069",0.993209
"1070",0.946822
"1071",0.92768
"1072",0.998326
"1073",0.99183
"1074",0.989634
"1075",0.994901
"1076",0.995736
"1077",0.999915
"1078",0.92768
"1079",0.997826
"1080",0.998834
"1081",0.999617
"1082",0.987484
"1083",0.999822
"1084",0.999055
"1085",0.999819
"1086",0.999872
"1087",0.972055
"1088",0.998904
"1089",0.989817
"1090",0.958747
"1091",0.996129
"1092",0.999584
"1093",0.987411
"1094",0.951565
"1095",0.989857
"1096",0.995527
"1097",0.999694
"1098",0.990909
"1099",0.997976
"1100",0.995581
"1101",0.97025
"1102",0.999063
"1103",0.996283
"1104",0.989952
"1105",0.992021
"1106",0.989648
"1107",0.986415
"1108",0.9995
"1109",0.998258
"1110",0.997299
"1111",0.994686
"1112",0.999578
"1113",0.966347
"1114",0.999877
"1115",0.988889
"1116",0.999986
"1117",0.993975
"1118",0.999352
"1119",0.997931
"1120",0.992752
"1121",0.908276
"1122",0.99517
"1123",0.998762
"1124",0.999454
"1125",0.994712
"1126",0.996312
"1127",0.987631
"1128",0.960139
"1129",0.95344
"1130",0.999163
"1131",0.998498
"1132",0.995969
"1133",0.998008
"1134",0.97025
"1135",0.999999
"1136",0.995112
"1137",0.991081
"1138",0.999857
"1139",0.976426
"1140",0.992025
"1141",0.995669
"1142",0.996657
"1143",0.970015
"1144",0.928729
"1145",0.989937
"1146",0.990305
"1147",0.999644
"1148",0.984749
"1149",0.987864
"1150",0.998676
"1151",0.990518
"1152",0.99009
"1153",0.999236
"1154",0.999877
"1155",0.861884
"1156",0.99795
"1157",0.995669
"1158",0.999515
"1159",0.973425
"1160",0.98224
"1161",0.998622
"1162",0.92768
"1163",0.995719
"1164",0.98336
"1165",0.98223
"1166",0.98597
"1167",0.960014
"1168",0.967229
"1169",0.994777
"1170",0.998227
"1171",0.987328
"1172",0.98961
"1173",0.998505
"1174",0.994468
"1175",0.996241
"1176",0.993554
"1177",0.987985
"1178",0.995891
"1179",0.966347
"1180",0.999736
"1181",0.994712
"1182",0.999962
"1183",0.999815
"1184",0.997801
"1185",0.995436
"1186",0.998834
"1187",0.973803
"1188",0.999929
"1189",0.983887
"1190",0.995489
"1191",0.96921
"1192",0.999977
"1193",0.99553
"1194",0.994019
"1195",0.999686
"1196",0.994173
"1197",0.996241
"1198",0.997922
"1199",0.997352
"1200",0.999578
