"","V1"
"863",0.625839
"864",0.292902
"865",0.707022
"866",0.215469
"867",0.719246
"868",0.441355
"869",0.254535
"870",0.58514
"871",0.713469
"872",0.89974
"873",0.422978
"874",0.550532
"875",0.761526
"876",0.124788
"877",0.549263
"878",0.423377
"879",0.231871
"880",0.0663169
"881",0.47601
"882",0.313445
"883",0.713717
"884",0.16948
"885",0.995749
"886",0.467907
"887",0.520827
"888",0.78349
"889",0.840069
"890",0.472176
"891",0.415419
"892",0.849037
"893",0.28328
"894",0.876098
"895",0.906622
"896",0.803832
"897",0.327296
"898",0.111596
"899",0.295269
"900",0.290733
"901",0.641761
"902",0.348418
"903",0.906791
"904",0.500918
"905",0.237953
"906",0.275368
"907",0.33222
"908",0.486566
"909",0.612587
"910",0.525748
"911",0.365941
"912",0.300977
"913",0.897167
"914",0.549335
"915",0.649885
"916",0.0869191
"917",0.865811
"918",0.31538
"919",0.74306
"920",0.636672
"921",0.446999
"922",0.284495
"923",0.398508
"924",0.28636
"925",0.483805
"926",0.826463
"927",0.573474
"928",0.302672
"929",0.745075
"930",0.449445
"931",0.227282
"932",0.773556
"933",0.220054
"934",0.283342
"935",0.422539
"936",0.352843
"937",0.925814
"938",0.289193
"939",0.485414
"940",0.66386
"941",0.617918
"942",0.908959
"943",0.338616
"944",0.5415
"945",0.325024
"946",0.198332
"947",0.350219
"948",0.393352
"949",0.701696
"950",0.755927
"951",0.538946
"952",0.172927
"953",0.521716
"954",0.746151
"955",0.380795
"956",0.762142
"957",0.68271
"958",0.150403
"959",0.286397
"960",0.493249
"961",0.15135
"962",0.430739
"963",0.656898
"964",0.312532
"965",0.448324
"966",0.51608
"967",0.338048
"968",0.312851
"969",0.262817
"970",0.198168
"971",0.733864
"972",0.145895
"973",0.23735
"974",0.449702
"975",0.135295
"976",0.396913
"977",0.124225
"978",0.266788
"979",0.323087
"980",0.97718
"981",0.235538
"982",0.519473
"983",0.394061
"984",0.285078
"985",0.430368
"986",0.587911
"987",0.445327
"988",0.863809
"989",0.905284
"990",0.456119
"991",0.549335
"992",0.289109
"993",0.615652
"994",0.24767
"995",0.32628
"996",0.315198
"997",0.40108
"998",0.177264
"999",0.701076
"1000",0.542749
"1001",0.183374
"1002",0.724774
"1003",0.133652
"1004",0.544843
"1005",0.452914
"1006",0.708802
"1007",0.184114
"1008",0.235907
"1009",0.544843
"1010",0.926956
"1011",0.456119
"1012",0.702707
"1013",0.459946
"1014",0.492467
"1015",0.411136
"1016",0.286723
"1017",0.401991
"1018",0.359432
"1019",0.757197
"1020",0.273929
"1021",0.251776
"1022",0.246537
"1023",0.460697
"1024",0.657227
"1025",0.407885
"1026",0.279313
"1027",0.865641
"1028",0.74992
"1029",0.302732
"1030",0.315274
"1031",0.381694
"1032",0.297325
"1033",0.260876
"1034",0.864598
"1035",0.811122
"1036",0.400423
"1037",0.838928
"1038",0.655596
"1039",0.35387
"1040",0.429764
"1041",0.557704
"1042",0.152117
"1043",0.270211
"1044",0.844973
"1045",0.962612
"1046",0.761526
"1047",0.858645
"1048",0.291967
"1049",0.22436
"1050",0.143356
"1051",0.266428
"1052",0.455091
"1053",0.382187
"1054",0.21248
"1055",0.374242
"1056",0.28665
"1057",0.906141
"1058",0.327291
"1059",0.392495
"1060",0.478428
"1061",0.380001
"1062",0.833769
"1063",0.395112
"1064",0.320834
"1065",0.653287
"1066",0.493179
"1067",0.305479
"1068",0.47274
"1069",0.316769
"1070",0.972917
"1071",0.981358
"1072",0.436086
"1073",0.305157
"1074",0.609763
"1075",0.392738
"1076",0.364595
"1077",0.317782
"1078",0.478551
"1079",0.847238
"1080",0.750582
"1081",0.570316
"1082",0.371666
"1083",0.456119
"1084",0.503211
"1085",0.741875
"1086",0.319572
"1087",0.648905
"1088",0.587152
"1089",0.690875
"1090",0.801454
"1091",0.596837
"1092",0.383874
"1093",0.540051
"1094",0.618204
"1095",0.302672
"1096",0.786478
"1097",0.332792
"1098",0.573264
"1099",0.54323
"1100",0.412619
"1101",0.670307
"1102",0.630646
"1103",0.380001
"1104",0.213565
"1105",0.230708
"1106",0.224892
"1107",0.210478
"1108",0.266366
"1109",0.197944
"1110",0.551114
"1111",0.56762
"1112",0.737923
"1113",0.241802
"1114",0.257498
"1115",0.351283
"1116",0.937362
"1117",0.321185
"1118",0.850726
"1119",0.658396
"1120",0.339991
"1121",0.394429
"1122",0.235617
"1123",0.304264
"1124",0.544558
"1125",0.59701
"1126",0.743044
"1127",0.890038
"1128",0.519473
"1129",0.200699
"1130",0.822335
"1131",0.826793
"1132",0.869645
"1133",0.388798
"1134",0.380001
"1135",0.437331
"1136",0.296777
"1137",0.129173
"1138",0.869645
"1139",0.277437
"1140",0.196203
"1141",0.583193
"1142",0.245445
"1143",0.143191
"1144",0.285842
"1145",0.764646
"1146",0.258933
"1147",0.319502
"1148",0.390753
"1149",0.497289
"1150",0.385104
"1151",0.905284
"1152",0.35063
"1153",0.275368
"1154",0.778312
"1155",0.839768
"1156",0.218619
"1157",0.304852
"1158",0.342567
"1159",0.793486
"1160",0.683093
"1161",0.428994
"1162",0.865312
"1163",0.430697
"1164",0.906622
"1165",0.167481
"1166",0.28636
"1167",0.757872
"1168",0.497559
"1169",0.68231
"1170",0.347665
"1171",0.511178
"1172",0.126295
"1173",0.97718
"1174",0.266669
"1175",0.24913
"1176",0.252296
"1177",0.231201
"1178",0.277759
"1179",0.322329
"1180",0.349993
"1181",0.594293
"1182",0.449102
"1183",0.314455
"1184",0.459522
"1185",0.569204
"1186",0.696146
"1187",0.380001
"1188",0.342089
"1189",0.266669
"1190",0.683219
"1191",0.335214
"1192",0.507701
"1193",0.874522
"1194",0.650413
"1195",0.49787
"1196",0.784856
"1197",0.660936
"1198",0.442732
"1199",0.843913
"1200",0.544843
"1201",0.833715
"1202",0.382695
"1203",0.361193
